period_start_hh,period_start_m,period_dayweek,temp,dwpt,rhum,wspd
12,44,2,31.0,15.8,40.0,3.6
12,46,2,31.0,15.8,40.0,3.6
12,48,2,31.0,15.8,40.0,3.6
12,50,2,31.0,15.8,40.0,3.6
12,52,2,31.0,15.8,40.0,3.6
12,54,2,31.0,15.8,40.0,3.6
12,56,2,31.0,15.8,40.0,3.6
12,58,2,31.0,15.8,40.0,3.6
12,00,2,31.0,15.8,40.0,3.6
12,02,2,31.0,15.8,40.0,3.6
12,04,2,31.0,15.8,40.0,3.6
12,06,2,31.0,15.8,40.0,3.6
12,08,2,31.0,15.8,40.0,3.6
12,10,2,31.0,15.8,40.0,3.6
12,12,2,31.0,15.8,40.0,3.6
12,14,2,31.0,15.8,40.0,3.6
12,16,2,31.0,15.8,40.0,3.6
12,18,2,31.0,15.8,40.0,3.6
12,20,2,31.0,15.8,40.0,3.6
12,22,2,31.0,15.8,40.0,3.6
12,24,2,31.0,15.8,40.0,3.6
12,26,2,31.0,15.8,40.0,3.6
12,28,2,31.0,15.8,40.0,3.6
12,30,2,31.0,15.8,40.0,3.6
12,32,2,31.0,15.8,40.0,3.6
12,34,2,31.0,15.8,40.0,3.6
12,36,2,31.0,15.8,40.0,3.6
12,38,2,31.0,15.8,40.0,3.6
12,40,2,31.0,15.8,40.0,3.6
12,42,2,31.0,15.8,40.0,3.6
12,44,2,31.0,15.8,40.0,3.6
12,46,2,31.0,15.8,40.0,3.6
12,48,2,31.0,15.8,40.0,3.6
12,50,2,31.0,15.8,40.0,3.6
12,52,2,31.0,15.8,40.0,3.6
12,54,2,31.0,15.8,40.0,3.6
12,56,2,31.0,15.8,40.0,3.6
12,58,2,31.0,15.8,40.0,3.6
12,00,3,28.0,13.1,40.0,3.6
12,02,3,28.0,13.1,40.0,3.6
12,04,3,28.0,13.1,40.0,3.6
12,06,3,28.0,13.1,40.0,3.6
12,08,3,28.0,13.1,40.0,3.6
12,10,3,28.0,13.1,40.0,3.6
12,12,3,28.0,13.1,40.0,3.6
12,14,3,28.0,13.1,40.0,3.6
12,16,3,28.0,13.1,40.0,3.6
12,18,3,28.0,13.1,40.0,3.6
12,20,3,28.0,13.1,40.0,3.6
12,22,3,28.0,13.1,40.0,3.6
12,24,3,28.0,13.1,40.0,3.6
12,26,3,28.0,13.1,40.0,3.6
12,28,3,28.0,13.1,40.0,3.6
12,30,3,28.0,13.1,40.0,3.6
12,32,3,28.0,13.1,40.0,3.6
12,34,3,28.0,13.1,40.0,3.6
12,36,3,28.0,13.1,40.0,3.6
12,38,3,28.0,13.1,40.0,3.6
12,40,3,28.0,13.1,40.0,3.6
12,42,3,28.0,13.1,40.0,3.6
12,44,3,28.0,13.1,40.0,3.6
12,46,3,28.0,13.1,40.0,3.6
12,48,3,28.0,13.1,40.0,3.6
12,50,3,28.0,13.1,40.0,3.6
12,52,3,28.0,13.1,40.0,3.6
12,54,3,28.0,13.1,40.0,3.6
12,56,3,28.0,13.1,40.0,3.6
